-19;-19;nan
-19;-17;nan
-19;-15;nan
-19;-13;nan
-19;-11;nan
-19;-9;nan
-19;-7;nan
-19;-5;nan
-19;-3;nan
-19;-1;nan
-19;1;nan
-19;3;nan
-19;5;nan
-19;7;nan
-19;9;nan
-19;11;nan
-19;13;nan
-19;15;nan
-19;17;nan
-17;-19;nan
-17;-17;0.75
-17;-15;1
-17;-13;0.954545
-17;-11;1
-17;-9;0.933333
-17;-7;0.931034
-17;-5;1
-17;-3;1
-17;-1;1.03704
-17;1;1
-17;3;1
-17;5;0.931034
-17;7;0.941176
-17;9;1
-17;11;0.777778
-17;13;1
-17;15;1
-17;17;1
-15;-19;nan
-15;-17;0.833333
-15;-15;0.619048
-15;-13;1
-15;-11;1
-15;-9;1.02
-15;-7;1
-15;-5;0.858824
-15;-3;0.895833
-15;-1;0.910891
-15;1;1
-15;3;1.09346
-15;5;1
-15;7;1.09231
-15;9;0.702703
-15;11;0.948276
-15;13;1
-15;15;1
-15;17;1
-13;-19;nan
-13;-17;1
-13;-15;1
-13;-13;0.882353
-13;-11;0.90625
-13;-9;0.851852
-13;-7;0.869565
-13;-5;1
-13;-3;0.976378
-13;-1;0.971631
-13;1;0.952055
-13;3;1
-13;5;1.05172
-13;7;1
-13;9;0.770642
-13;11;0.952381
-13;13;1
-13;15;0.714286
-13;17;0.6
-11;-19;nan
-11;-17;1
-11;-15;0.805556
-11;-13;1.075
-11;-11;0.774648
-11;-9;1
-11;-7;0.933962
-11;-5;0.945205
-11;-3;0.864198
-11;-1;1
-11;1;1.0625
-11;3;1.04945
-11;5;0.981928
-11;7;0.897436
-11;9;0.977099
-11;11;1
-11;13;1
-11;15;0.659091
-11;17;1
-9;-19;nan
-9;-17;1
-9;-15;0.880952
-9;-13;0.940299
-9;-11;1
-9;-9;0.877049
-9;-7;1
-9;-5;1.07914
-9;-3;0.945946
-9;-1;0.98995
-9;1;0.84
-9;3;1.0398
-9;5;0.855072
-9;7;0.933333
-9;9;1.03968
-9;11;0.883333
-9;13;0.904762
-9;15;0.731343
-9;17;0.97561
-7;-19;nan
-7;-17;1
-7;-15;0.759259
-7;-13;0.890244
-7;-11;0.894737
-7;-9;1.01389
-7;-7;1
-7;-5;0.895604
-7;-3;0.675214
-7;-1;0.702479
-7;1;0.614841
-7;3;0.592593
-7;5;0.881773
-7;7;0.973822
-7;9;0.960452
-7;11;0.992537
-7;13;1
-7;15;1
-7;17;1
-5;-19;nan
-5;-17;0.742857
-5;-15;1
-5;-13;0.735632
-5;-11;0.990741
-5;-9;0.816901
-5;-7;0.969512
-5;-5;0.794872
-5;-3;0.672727
-5;-1;0.577617
-5;1;0.526316
-5;3;0.638211
-5;5;0.556452
-5;7;1.03371
-5;9;0.832335
-5;11;0.891026
-5;13;0.866667
-5;15;0.802817
-5;17;1
-3;-19;nan
-3;-17;0.918919
-3;-15;1.03774
-3;-13;1.0641
-3;-11;0.920635
-3;-9;1
-3;-7;1.02793
-3;-5;0.652381
-3;-3;0.497778
-3;-1;0.463158
-3;1;0.480392
-3;3;0.430421
-3;5;0.466667
-3;7;0.657407
-3;9;1.06832
-3;11;0.827381
-3;13;1
-3;15;0.944444
-3;17;0.961538
-1;-19;nan
-1;-17;0.833333
-1;-15;1
-1;-13;1
-1;-11;1
-1;-9;0.807229
-1;-7;0.975309
-1;-5;0.442211
-1;-3;0.407407
-1;-1;0.292835
-1;1;0.378092
-1;3;0.33101
-1;5;0.42623
-1;7;0.605911
-1;9;0.699029
-1;11;1.09722
-1;13;0.805085
-1;15;1.02817
-1;17;0.907407
1;-19;nan
1;-17;1
1;-15;1
1;-13;1
1;-11;1.09483
1;-9;1
1;-7;0.939891
1;-5;0.333333
1;-3;0.285714
1;-1;0.209677
1;1;0.254491
1;3;0.302013
1;5;0.309859
1;7;0.539823
1;9;0.857143
1;11;0.935484
1;13;1.07692
1;15;0.907692
1;17;1
3;-19;nan
3;-17;1
3;-15;1
3;-13;0.869565
3;-11;0.94
3;-9;0.836879
3;-7;0.811321
3;-5;0.497561
3;-3;0.24
3;-1;0.263538
3;1;0.261905
3;3;0.231343
3;5;0.271111
3;7;0.5
3;9;0.888889
3;11;1.05926
3;13;0.913978
3;15;0.920635
3;17;0.823529
5;-19;nan
5;-17;1
5;-15;0.809524
5;-13;1.04
5;-11;1.01235
5;-9;1.06522
5;-7;1.02273
5;-5;0.856164
5;-3;0.491124
5;-1;0.382514
5;1;0.227451
5;3;0.261411
5;5;0.42132
5;7;0.860927
5;9;1
5;11;0.675214
5;13;1.08642
5;15;1
5;17;0.918919
7;-19;nan
7;-17;1
7;-15;1
7;-13;0.755556
7;-11;1
7;-9;1.09333
7;-7;0.882979
7;-5;1
7;-3;0.710345
7;-1;0.823944
7;1;0.530864
7;3;0.680723
7;5;0.862319
7;7;0.981308
7;9;0.905172
7;11;1
7;13;1.01887
7;15;1.025
7;17;1
9;-19;nan
9;-17;0.473684
9;-15;0.851852
9;-13;0.970588
9;-11;1.05405
9;-9;0.949153
9;-7;1
9;-5;0.931034
9;-3;0.95
9;-1;0.954955
9;1;0.624
9;3;0.877863
9;5;1.04
9;7;0.968421
9;9;1.1
9;11;0.782609
9;13;0.653061
9;15;1
9;17;1.09091
11;-19;nan
11;-17;1
11;-15;0.538462
11;-13;1
11;-11;0.944444
11;-9;0.978723
11;-7;0.910714
11;-5;1
11;-3;0.678161
11;-1;0.908046
11;1;0.561905
11;3;0.957746
11;5;0.984615
11;7;0.942857
11;9;0.794118
11;11;0.754717
11;13;0.903226
11;15;1.03448
11;17;1
13;-19;nan
13;-17;1
13;-15;1
13;-13;0.782609
13;-11;1.08333
13;-9;1.08
13;-7;1.05882
13;-5;1
13;-3;1
13;-1;0.833333
13;1;1.02564
13;3;1.07843
13;5;0.979592
13;7;1.05128
13;9;0.694444
13;11;1
13;13;1.05556
13;15;0.818182
13;17;1
15;-19;nan
15;-17;0.666667
15;-15;0.636364
15;-13;1
15;-11;0.916667
15;-9;0.705882
15;-7;0.611111
15;-5;0.645161
15;-3;1
15;-1;1.06061
15;1;1
15;3;0.861111
15;5;0.870968
15;7;0.954545
15;9;1
15;11;0.809524
15;13;0.588235
15;15;1
15;17;0.75
17;-19;nan
17;-17;1
17;-15;1
17;-13;0.777778
17;-11;1
17;-9;1.09091
17;-7;1
17;-5;1
17;-3;1
17;-1;1.0625
17;1;0.478261
17;3;1
17;5;0.681818
17;7;0.769231
17;9;1.09091
17;11;0.642857
17;13;1
17;15;1
17;17;1
