-19;-19;nan
-19;-17;nan
-19;-15;nan
-19;-13;nan
-19;-11;nan
-19;-9;nan
-19;-7;nan
-19;-5;nan
-19;-3;nan
-19;-1;nan
-19;1;nan
-19;3;nan
-19;5;nan
-19;7;nan
-19;9;nan
-19;11;nan
-19;13;nan
-19;15;nan
-19;17;nan
-17;-19;nan
-17;-17;0.75
-17;-15;1
-17;-13;1.04545
-17;-11;1
-17;-9;1
-17;-7;0.672414
-17;-5;0.913043
-17;-3;1
-17;-1;1
-17;1;1.02899
-17;3;1
-17;5;1
-17;7;1.03922
-17;9;1
-17;11;1.08333
-17;13;1
-17;15;0.875
-17;17;0.705882
-15;-19;nan
-15;-17;1
-15;-15;0.952381
-15;-13;1.09091
-15;-11;1
-15;-9;1.04
-15;-7;0.78125
-15;-5;0.8
-15;-3;0.958333
-15;-1;0.792079
-15;1;0.95283
-15;3;0.869159
-15;5;1.06024
-15;7;0.923077
-15;9;0.810811
-15;11;0.87931
-15;13;1
-15;15;1
-15;17;1.05263
-13;-19;nan
-13;-17;0.869565
-13;-15;1
-13;-13;0.970588
-13;-11;0.78125
-13;-9;0.790123
-13;-7;1.05435
-13;-5;1
-13;-3;0.952756
-13;-1;0.929078
-13;1;1
-13;3;1
-13;5;1
-13;7;1.09278
-13;9;1.09174
-13;11;0.892857
-13;13;1.04082
-13;15;0.904762
-13;17;0.514286
-11;-19;nan
-11;-17;0.842105
-11;-15;1
-11;-13;1
-11;-11;0.943662
-11;-9;1
-11;-7;0.933962
-11;-5;0.89726
-11;-3;0.969136
-11;-1;1
-11;1;1.01562
-11;3;1.06593
-11;5;0.903614
-11;7;0.942308
-11;9;0.793893
-11;11;1.04167
-11;13;0.901639
-11;15;0.795455
-11;17;0.967742
-9;-19;nan
-9;-17;1
-9;-15;0.833333
-9;-13;0.985075
-9;-11;0.978022
-9;-9;1.0082
-9;-7;1
-9;-5;1
-9;-3;0.951351
-9;-1;0.939698
-9;1;0.856
-9;3;0.965174
-9;5;0.942029
-9;7;0.916667
-9;9;0.960317
-9;11;1.025
-9;13;0.869048
-9;15;0.761194
-9;17;0.97561
-7;-19;nan
-7;-17;0.931034
-7;-15;0.796296
-7;-13;0.97561
-7;-11;0.842105
-7;-9;0.861111
-7;-7;0.79878
-7;-5;1.03297
-7;-3;0.735043
-7;-1;0.599174
-7;1;0.639576
-7;3;0.622222
-7;5;0.896552
-7;7;0.931937
-7;9;0.898305
-7;11;0.977612
-7;13;1.02632
-7;15;0.8125
-7;17;0.886364
-5;-19;nan
-5;-17;1
-5;-15;0.941176
-5;-13;0.816092
-5;-11;0.87963
-5;-9;1
-5;-7;0.926829
-5;-5;0.697436
-5;-3;0.709091
-5;-1;0.555957
-5;1;0.592105
-5;3;0.780488
-5;5;0.58871
-5;7;0.926966
-5;9;0.892216
-5;11;0.929487
-5;13;1
-5;15;0.887324
-5;17;1
-3;-19;nan
-3;-17;0.810811
-3;-15;1.03774
-3;-13;1.02564
-3;-11;0.730159
-3;-9;1.02158
-3;-7;0.960894
-3;-5;0.719048
-3;-3;0.56
-3;-1;0.494737
-3;1;0.53268
-3;3;0.504854
-3;5;0.501961
-3;7;0.708333
-3;9;1
-3;11;0.958333
-3;13;0.878788
-3;15;0.916667
-3;17;0.807692
-1;-19;nan
-1;-17;1
-1;-15;0.958333
-1;-13;1.07692
-1;-11;1
-1;-9;0.837349
-1;-7;1
-1;-5;0.663317
-1;-3;0.440329
-1;-1;0.361371
-1;1;0.466431
-1;3;0.404181
-1;5;0.47541
-1;7;0.561576
-1;9;0.854369
-1;11;1.04167
-1;13;0.923729
-1;15;0.971831
-1;17;0.907407
1;-19;nan
1;-17;1
1;-15;0.851852
1;-13;1
1;-11;0.896552
1;-9;1.02778
1;-7;0.868852
1;-5;0.400794
1;-3;0.389961
1;-1;0.309677
1;1;0.317365
1;3;0.35906
1;5;0.320423
1;7;0.570796
1;9;0.93956
1;11;1
1;13;0.894231
1;15;1
1;17;1
3;-19;nan
3;-17;0.961538
3;-15;1
3;-13;0.923913
3;-11;1.06
3;-9;0.858156
3;-7;0.886792
3;-5;0.507317
3;-3;0.351111
3;-1;0.32852
3;1;0.265306
3;3;0.283582
3;5;0.342222
3;7;0.555046
3;9;0.94709
3;11;1
3;13;1
3;15;0.761905
3;17;1
5;-19;nan
5;-17;1
5;-15;0.785714
5;-13;1.04
5;-11;1.01235
5;-9;1
5;-7;0.931818
5;-5;0.90411
5;-3;0.443787
5;-1;0.398907
5;1;0.266667
5;3;0.26971
5;5;0.467005
5;7;0.966887
5;9;1.07339
5;11;0.871795
5;13;0.790123
5;15;1.02
5;17;1
7;-19;nan
7;-17;1
7;-15;0.882353
7;-13;1
7;-11;0.888889
7;-9;1
7;-7;0.989362
7;-5;1
7;-3;0.889655
7;-1;0.915493
7;1;0.611111
7;3;0.680723
7;5;0.963768
7;7;1
7;9;0.853448
7;11;1.08642
7;13;0.754717
7;15;1
7;17;1
9;-19;nan
9;-17;0.684211
9;-15;0.888889
9;-13;0.941176
9;-11;1
9;-9;0.711864
9;-7;1
9;-5;1
9;-3;1.08
9;-1;1.00901
9;1;0.704
9;3;0.938931
9;5;1
9;7;0.957895
9;9;1
9;11;1.05797
9;13;1.06122
9;15;1
9;17;0.909091
11;-19;nan
11;-17;1
11;-15;0.576923
11;-13;1
11;-11;1
11;-9;0.829787
11;-7;0.964286
11;-5;1.08621
11;-3;0.91954
11;-1;1
11;1;0.647619
11;3;1.01408
11;5;1
11;7;0.942857
11;9;0.75
11;11;0.90566
11;13;0.903226
11;15;0.517241
11;17;1
13;-19;nan
13;-17;1
13;-15;0.666667
13;-13;0.608696
13;-11;0.708333
13;-9;1
13;-7;1
13;-5;1
13;-3;1.04762
13;-1;0.981481
13;1;0.974359
13;3;1.07843
13;5;0.959184
13;7;0.871795
13;9;0.805556
13;11;1
13;13;0.888889
13;15;1
13;17;1
15;-19;nan
15;-17;0.666667
15;-15;0.818182
15;-13;0.545455
15;-11;1
15;-9;0.705882
15;-7;1
15;-5;0.516129
15;-3;1
15;-1;0.878788
15;1;1.09677
15;3;0.861111
15;5;1.06452
15;7;1
15;9;1
15;11;0.761905
15;13;1
15;15;1
15;17;1
17;-19;nan
17;-17;1
17;-15;0.6
17;-13;0.888889
17;-11;0.6
17;-9;0.636364
17;-7;1
17;-5;1
17;-3;1
17;-1;1
17;1;0.521739
17;3;0.619048
17;5;0.863636
17;7;1
17;9;0.727273
17;11;0.428571
17;13;0.285714
17;15;1
17;17;1
