-19;-19;nan
-19;-17;nan
-19;-15;nan
-19;-13;nan
-19;-11;nan
-19;-9;nan
-19;-7;nan
-19;-5;nan
-19;-3;nan
-19;-1;nan
-19;1;nan
-19;3;nan
-19;5;nan
-19;7;nan
-19;9;nan
-19;11;nan
-19;13;nan
-19;15;nan
-19;17;nan
-17;-19;nan
-17;-17;0.583333
-17;-15;1
-17;-13;0.727273
-17;-11;1
-17;-9;1
-17;-7;0.603448
-17;-5;1
-17;-3;1
-17;-1;1
-17;1;0.956522
-17;3;1.06897
-17;5;1
-17;7;0.921569
-17;9;1
-17;11;0.916667
-17;13;1
-17;15;1
-17;17;0.647059
-15;-19;nan
-15;-17;1
-15;-15;1
-15;-13;1
-15;-11;1
-15;-9;1.06
-15;-7;0.96875
-15;-5;0.835294
-15;-3;0.802083
-15;-1;0.970297
-15;1;1.04717
-15;3;1.04673
-15;5;0.939759
-15;7;1.03077
-15;9;0.878378
-15;11;0.982759
-15;13;0.868421
-15;15;1
-15;17;0.894737
-13;-19;nan
-13;-17;0.521739
-13;-15;0.916667
-13;-13;1.08824
-13;-11;0.859375
-13;-9;0.975309
-13;-7;1
-13;-5;1.07292
-13;-3;0.874016
-13;-1;1.04255
-13;1;1
-13;3;1.1
-13;5;0.974138
-13;7;1
-13;9;0.844037
-13;11;0.845238
-13;13;1.08163
-13;15;0.809524
-13;17;0.657143
-11;-19;nan
-11;-17;1
-11;-15;1
-11;-13;1
-11;-11;0.957746
-11;-9;1
-11;-7;1
-11;-5;0.924658
-11;-3;0.919753
-11;-1;0.988095
-11;1;1.02604
-11;3;1.01099
-11;5;1.04819
-11;7;0.980769
-11;9;0.740458
-11;11;0.958333
-11;13;1
-11;15;0.772727
-11;17;1
-9;-19;nan
-9;-17;1
-9;-15;0.880952
-9;-13;1
-9;-11;0.912088
-9;-9;0.852459
-9;-7;1
-9;-5;1
-9;-3;0.794595
-9;-1;0.834171
-9;1;0.896
-9;3;0.935323
-9;5;0.855072
-9;7;0.905556
-9;9;1
-9;11;0.833333
-9;13;1.07143
-9;15;0.791045
-9;17;0.902439
-7;-19;nan
-7;-17;0.896552
-7;-15;0.907407
-7;-13;0.756098
-7;-11;0.957895
-7;-9;0.881944
-7;-7;1.0122
-7;-5;0.934066
-7;-3;0.717949
-7;-1;0.632231
-7;1;0.628975
-7;3;0.711111
-7;5;1.01478
-7;7;1.01571
-7;9;0.887006
-7;11;0.895522
-7;13;1
-7;15;1.08333
-7;17;1
-5;-19;nan
-5;-17;0.942857
-5;-15;1
-5;-13;1.09195
-5;-11;1.06481
-5;-9;1.07042
-5;-7;0.920732
-5;-5;0.753846
-5;-3;0.636364
-5;-1;0.606498
-5;1;0.625
-5;3;0.593496
-5;5;0.637097
-5;7;0.904494
-5;9;0.91018
-5;11;0.987179
-5;13;1.07778
-5;15;0.957746
-5;17;0.972222
-3;-19;nan
-3;-17;0.72973
-3;-15;1
-3;-13;1
-3;-11;0.865079
-3;-9;1.00719
-3;-7;1.02793
-3;-5;0.538095
-3;-3;0.528889
-3;-1;0.424561
-3;1;0.53268
-3;3;0.420712
-3;5;0.552941
-3;7;0.782407
-3;9;1.01242
-3;11;0.809524
-3;13;0.969697
-3;15;0.680556
-3;17;0.980769
-1;-19;nan
-1;-17;1.1
-1;-15;1
-1;-13;1.07692
-1;-11;1
-1;-9;0.855422
-1;-7;1
-1;-5;0.562814
-1;-3;0.395062
-1;-1;0.333333
-1;1;0.434629
-1;3;0.449477
-1;5;0.422131
-1;7;0.665025
-1;9;0.907767
-1;11;0.965278
-1;13;0.898305
-1;15;0.957746
-1;17;0.87037
1;-19;nan
1;-17;0.971429
1;-15;1
1;-13;1.05063
1;-11;1.09483
1;-9;1
1;-7;0.907104
1;-5;0.361111
1;-3;0.316602
1;-1;0.245161
1;1;0.266467
1;3;0.291946
1;5;0.271127
1;7;0.539823
1;9;0.934066
1;11;1.09032
1;13;1.03846
1;15;1.03077
1;17;0.854167
3;-19;nan
3;-17;0.961538
3;-15;1
3;-13;0.804348
3;-11;0.91
3;-9;0.879433
3;-7;0.805031
3;-5;0.478049
3;-3;0.271111
3;-1;0.245487
3;1;0.214286
3;3;0.328358
3;5;0.324444
3;7;0.587156
3;9;0.751323
3;11;1.06667
3;13;1.01075
3;15;1.01587
3;17;0.803922
5;-19;nan
5;-17;1
5;-15;0.761905
5;-13;1.02
5;-11;0.876543
5;-9;1
5;-7;1.02273
5;-5;0.863014
5;-3;0.485207
5;-1;0.322404
5;1;0.254902
5;3;0.315353
5;5;0.451777
5;7;0.94702
5;9;1
5;11;0.965812
5;13;1.04938
5;15;0.92
5;17;0.891892
7;-19;nan
7;-17;1
7;-15;1
7;-13;1.04444
7;-11;0.925926
7;-9;1.02667
7;-7;1
7;-5;1
7;-3;0.862069
7;-1;0.704225
7;1;0.549383
7;3;0.728916
7;5;0.782609
7;7;1
7;9;0.732759
7;11;0.938272
7;13;1.03774
7;15;0.775
7;17;1
9;-19;nan
9;-17;1
9;-15;0.555556
9;-13;1.08824
9;-11;0.945946
9;-9;1
9;-7;1
9;-5;0.988506
9;-3;0.85
9;-1;1.05405
9;1;0.656
9;3;0.824427
9;5;0.85
9;7;0.715789
9;9;1.05714
9;11;1.08696
9;13;0.673469
9;15;1
9;17;1
11;-19;nan
11;-17;1
11;-15;0.538462
11;-13;1
11;-11;0.861111
11;-9;0.787234
11;-7;0.946429
11;-5;1
11;-3;0.701149
11;-1;0.758621
11;1;0.504762
11;3;1.07042
11;5;1
11;7;1
11;9;0.691176
11;11;0.735849
11;13;0.967742
11;15;0.413793
11;17;1
13;-19;nan
13;-17;1
13;-15;0.533333
13;-13;0.782609
13;-11;1
13;-9;1.04
13;-7;0.823529
13;-5;1
13;-3;1
13;-1;1.01852
13;1;1
13;3;1.09804
13;5;0.77551
13;7;1
13;9;1
13;11;1.07692
13;13;0.722222
13;15;1
13;17;1
15;-19;nan
15;-17;0.5
15;-15;0.363636
15;-13;0.909091
15;-11;0.666667
15;-9;1
15;-7;1
15;-5;0.903226
15;-3;1
15;-1;0.848485
15;1;1.06452
15;3;1.08333
15;5;1
15;7;1
15;9;1.05882
15;11;1.09524
15;13;0.823529
15;15;1
15;17;1
17;-19;nan
17;-17;0
17;-15;0.8
17;-13;0.555556
17;-11;1
17;-9;0.909091
17;-7;1
17;-5;1
17;-3;1
17;-1;0.9375
17;1;0.565217
17;3;0.761905
17;5;0.954545
17;7;1
17;9;1
17;11;0.857143
17;13;0.857143
17;15;1
17;17;0.5
