-19;-19;nan
-19;-17;nan
-19;-15;nan
-19;-13;nan
-19;-11;nan
-19;-9;nan
-19;-7;nan
-19;-5;nan
-19;-3;nan
-19;-1;nan
-19;1;nan
-19;3;nan
-19;5;nan
-19;7;nan
-19;9;nan
-19;11;nan
-19;13;nan
-19;15;nan
-19;17;nan
-17;-19;nan
-17;-17;0.25
-17;-15;1.08333
-17;-13;1.09091
-17;-11;1
-17;-9;1
-17;-7;0.637931
-17;-5;1
-17;-3;1
-17;-1;1
-17;1;1
-17;3;1
-17;5;1.06897
-17;7;1
-17;9;1
-17;11;0.75
-17;13;1
-17;15;0.75
-17;17;0.588235
-15;-19;nan
-15;-17;0.583333
-15;-15;0.714286
-15;-13;1
-15;-11;1
-15;-9;0.84
-15;-7;1
-15;-5;1.03529
-15;-3;0.927083
-15;-1;1.0198
-15;1;1.04717
-15;3;1
-15;5;0.987952
-15;7;1
-15;9;0.810811
-15;11;0.775862
-15;13;1
-15;15;1
-15;17;1
-13;-19;nan
-13;-17;0.826087
-13;-15;1.08333
-13;-13;1
-13;-11;0.96875
-13;-9;0.938272
-13;-7;0.891304
-13;-5;0.989583
-13;-3;0.661417
-13;-1;1.02128
-13;1;1.07534
-13;3;1.04615
-13;5;1
-13;7;1
-13;9;0.743119
-13;11;1.03571
-13;13;1
-13;15;0.666667
-13;17;0.542857
-11;-19;nan
-11;-17;1
-11;-15;1.08333
-11;-13;1
-11;-11;0.929577
-11;-9;1
-11;-7;0.933962
-11;-5;0.876712
-11;-3;0.969136
-11;-1;1.04762
-11;1;0.90625
-11;3;1
-11;5;0.801205
-11;7;0.833333
-11;9;0.793893
-11;11;1
-11;13;0.934426
-11;15;1
-11;17;0.806452
-9;-19;nan
-9;-17;0.941176
-9;-15;1
-9;-13;0.835821
-9;-11;0.758242
-9;-9;0.901639
-9;-7;1
-9;-5;1
-9;-3;0.875676
-9;-1;0.994975
-9;1;0.836
-9;3;1.04478
-9;5;0.898551
-9;7;0.877778
-9;9;1
-9;11;1.08333
-9;13;1
-9;15;0.80597
-9;17;0.878049
-7;-19;nan
-7;-17;0.931034
-7;-15;0.722222
-7;-13;0.804878
-7;-11;0.989474
-7;-9;0.909722
-7;-7;1.05488
-7;-5;0.912088
-7;-3;0.773504
-7;-1;0.623967
-7;1;0.749117
-7;3;0.707407
-7;5;0.881773
-7;7;0.926702
-7;9;0.864407
-7;11;0.955224
-7;13;1
-7;15;0.916667
-7;17;0.931818
-5;-19;nan
-5;-17;1.02857
-5;-15;1.07843
-5;-13;0.804598
-5;-11;1
-5;-9;0.93662
-5;-7;1.03659
-5;-5;0.887179
-5;-3;0.790909
-5;-1;0.642599
-5;1;0.536184
-5;3;0.658537
-5;5;0.641129
-5;7;0.904494
-5;9;1.0479
-5;11;0.961538
-5;13;0.933333
-5;15;1.01408
-5;17;1
-3;-19;nan
-3;-17;1.02703
-3;-15;0.830189
-3;-13;0.923077
-3;-11;0.896825
-3;-9;1.09353
-3;-7;0.988827
-3;-5;0.642857
-3;-3;0.435556
-3;-1;0.37193
-3;1;0.437908
-3;3;0.333333
-3;5;0.470588
-3;7;0.773148
-3;9;1.04969
-3;11;0.982143
-3;13;1.0303
-3;15;0.833333
-3;17;1.07692
-1;-19;nan
-1;-17;1
-1;-15;1
-1;-13;1
-1;-11;1
-1;-9;0.861446
-1;-7;1.01852
-1;-5;0.41206
-1;-3;0.325103
-1;-1;0.286604
-1;1;0.328622
-1;3;0.268293
-1;5;0.385246
-1;7;0.522167
-1;9;0.791262
-1;11;1.04861
-1;13;1
-1;15;1.05634
-1;17;0.944444
1;-19;nan
1;-17;1
1;-15;1
1;-13;1.08861
1;-11;1.01724
1;-9;1
1;-7;0.961749
1;-5;0.337302
1;-3;0.289575
1;-1;0.264516
1;1;0.293413
1;3;0.281879
1;5;0.257042
1;7;0.424779
1;9;1.07143
1;11;1.05806
1;13;0.951923
1;15;1.07692
1;17;1
3;-19;nan
3;-17;1
3;-15;0.972222
3;-13;0.836957
3;-11;1.05
3;-9;0.815603
3;-7;1
3;-5;0.492683
3;-3;0.324444
3;-1;0.274368
3;1;0.302721
3;3;0.227612
3;5;0.235556
3;7;0.545872
3;9;0.698413
3;11;1.0963
3;13;1.09677
3;15;0.904762
3;17;0.705882
5;-19;nan
5;-17;1
5;-15;0.547619
5;-13;1
5;-11;0.790123
5;-9;1
5;-7;0.962121
5;-5;1.0137
5;-3;0.426036
5;-1;0.278689
5;1;0.207843
5;3;0.26971
5;5;0.451777
5;7;0.89404
5;9;1
5;11;0.948718
5;13;0.851852
5;15;1.1
5;17;1.02703
7;-19;nan
7;-17;1
7;-15;0.647059
7;-13;1
7;-11;0.907407
7;-9;1.05333
7;-7;0.882979
7;-5;1
7;-3;0.724138
7;-1;0.78169
7;1;0.537037
7;3;0.73494
7;5;0.891304
7;7;1
7;9;0.827586
7;11;1
7;13;1
7;15;0.975
7;17;1
9;-19;nan
9;-17;0.631579
9;-15;0.740741
9;-13;0.852941
9;-11;1
9;-9;0.966102
9;-7;1
9;-5;1
9;-3;1.09
9;-1;0.936937
9;1;0.76
9;3;0.824427
9;5;1
9;7;0.947368
9;9;0.985714
9;11;0.855072
9;13;0.816327
9;15;1
9;17;0.863636
11;-19;nan
11;-17;0.833333
11;-15;0.653846
11;-13;1
11;-11;0.888889
11;-9;0.723404
11;-7;0.892857
11;-5;1
11;-3;0.724138
11;-1;0.965517
11;1;0.619048
11;3;1
11;5;0.969231
11;7;1.05714
11;9;0.75
11;11;0.754717
11;13;0.870968
11;15;0.586207
11;17;0.692308
13;-19;nan
13;-17;1
13;-15;0.466667
13;-13;0.73913
13;-11;0.791667
13;-9;1
13;-7;0.970588
13;-5;1
13;-3;1
13;-1;0.925926
13;1;1.07692
13;3;0.843137
13;5;1
13;7;1
13;9;1
13;11;0.846154
13;13;1
13;15;1
13;17;1
15;-19;nan
15;-17;0.666667
15;-15;0.636364
15;-13;0.636364
15;-11;1
15;-9;1
15;-7;1
15;-5;0.741935
15;-3;1
15;-1;0.818182
15;1;0.774194
15;3;0.777778
15;5;0.645161
15;7;0.954545
15;9;1
15;11;1.04762
15;13;0.470588
15;15;0.714286
15;17;0.75
17;-19;nan
17;-17;1
17;-15;1
17;-13;0.555556
17;-11;1
17;-9;0.727273
17;-7;0.571429
17;-5;1
17;-3;1
17;-1;1
17;1;0.652174
17;3;0.52381
17;5;0.727273
17;7;0.769231
17;9;0.727273
17;11;0.571429
17;13;1
17;15;1
17;17;0.5
